x,y,baseline,residual
106.0,16.09375,16.160994164121337,-0.06724416412133749
107.0,16.015151977539062,16.154460952576926,-0.13930897503786355
108.0,15.919354438781738,16.147927741032518,-0.22857330225077988
109.0,15.819999694824219,16.141394529488107,-0.32139483466388796
122.0,15.818181991577148,16.05646277941076,-0.23828078783361306
123.0,15.870369911193848,16.049929567866354,-0.17955965667250595
124.0,15.94444465637207,16.043396356321942,-0.09895169994987185
125.0,16.049999237060547,16.03686314477753,0.013136092283016154
130.0,16.11111068725586,16.004197087055474,0.10691360020038587
131.0,15.884614944458008,15.997663875511064,-0.11304893105305602
132.0,15.70588207244873,15.991130663966654,-0.2852485915179237
133.0,15.585714340209961,15.984597452422243,-0.3988831122122818
134.0,15.534482955932617,15.978064240877831,-0.4435812849452141
