y,x_detected,baseline_x,deflection_x_px,modified_z,confidence
72,71.0,72.0035650122809,-1.0035650122809017,-1.8261931944093375,0.91099477
73,71.0,71.99412206021378,-0.9941220602137832,-1.8126759416366758,0.87958115
74,71.0,71.98467910814665,-0.9846791081466506,-1.7991586888639939,0.63350785
75,71.0,71.97523615607953,-0.9752361560795322,-1.7856414360913324,0.41884816
76,71.0,71.9657932040124,-0.9657932040123995,-1.7721241833186503,0.27748692
77,73.0,71.95635025194527,1.043649748054733,1.1043225170640465,0.29319373
78,73.0,71.94690729987815,1.0530927001218515,1.117839769836708,0.2617801
79,71.0,71.93746434781102,-0.9374643478110158,-1.7315724250006248,0.37696335
80,73.0,71.9280213957439,1.0719786042561026,1.1448742753820516,0.513089
81,73.0,71.91857844367676,1.0814215563232352,1.1583915281547335,0.7329843
82,73.0,71.90913549160963,1.0908645083903679,1.1719087809274153,0.68586385
